LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,PAY_MEAN,PAY_STD,PAY_MAX,PAY_MIN,BILL_AMT_MEAN,BILL_AMT_STD,BILL_AMT_TOTAL,PAY_AMT_MEAN,PAY_AMT_TOTAL,AGE_BINNED,PAYMENT_RATIO,CREDIT_UTILIZATION
27974,2,4,2,45,4,1,-2,2,1,0,352129,421793,406228,74173,289153,122750,42289,27323,22340,33223,11532,43304,1,15001.416666666666,17698.131953084427,43304,-2,277704.3333333333,147231.67376575826,1666226,30001.833333333332,180011,2,0.1080351644974283,59.5633802795609
133694,1,4,1,44,7,6,-1,0,7,0,279311,89125,150344,383060,350306,325789,16212,17085,43204,24100,4262,17889,1,10230.916666666666,13765.05131554899,43204,-1,262989.1666666667,117617.29272078433,1577935,20458.666666666668,122752,2,0.07779281149091832,11.802586503419729
359541,1,4,1,29,8,1,2,8,8,2,451808,452302,275371,34173,327316,416130,29661,13849,35187,17614,15688,24731,1,11396.583333333334,13208.462345703938,35187,1,326183.3333333333,159769.2640825095,1957100,22788.333333333332,136730,0,0.06986357365486186,5.443329133519005
448651,1,1,2,34,5,5,0,-2,7,0,55497,170333,145046,413199,24529,229659,26948,16785,1145,24546,32892,3176,1,8792.25,12706.744423372538,32892,-2,173043.83333333334,139674.56619501874,1038263,17582.0,105492,1,0.1016043141284033,2.3141885340669828
260721,1,3,1,41,3,6,-1,-1,7,6,88560,188555,306722,130964,51801,339753,33152,31943,14719,9517,18426,13779,1,10129.666666666666,12521.578794830606,33152,-1,184392.5,117249.90104686657,1106355,20256.0,121536,2,0.10985262415760777,4.243444141422273
270735,2,4,3,67,7,6,1,5,7,-2,214332,453195,176901,344425,64293,325942,37023,9535,27899,17421,27458,33838,1,12766.5,15035.15305421386,37023,-2,263181.3333333333,138586.97673110076,1579088,25529.0,153174,4,0.09700156039429278,5.832596450381987
62514,2,4,3,40,6,7,1,-2,7,1,63356,265057,166807,461844,45707,19332,22044,45643,46308,35896,37215,36813,0,18661.583333333332,20367.692976236714,46308,-2,170350.5,169552.7944573607,1022103,37319.833333333336,223919,2,0.21907674666817425,16.349985602963336
229232,2,4,2,41,4,1,1,4,0,7,283148,68881,18969,169913,89117,91708,44415,23305,5101,10871,20423,12141,1,9689.416666666666,13810.073533201197,44415,0,120289.33333333333,93469.4466286533,721736,19376.0,116256,2,0.16107828901404242,3.1484958469884288
270982,1,1,2,55,7,-2,1,2,-2,7,199200,184528,73480,251447,344243,446765,40474,16278,30058,13203,49984,25191,1,14600.083333333334,17979.680907565595,49984,-2,249943.83333333334,130863.91125045386,1499663,29198.0,175188,3,0.11681824516566934,5.534179391968713
128810,2,1,1,53,2,0,0,0,5,1,142297,361048,458539,231559,415418,469446,39271,38276,15108,37466,14897,40876,1,15491.833333333334,18220.921171371476,40876,0,346384.5,132317.80689952505,2078307,30982.333333333332,185894,3,0.08944491838785634,16.13467122105322
141929,2,2,1,49,5,6,4,8,7,-2,84994,87092,499138,78805,204406,390219,22912,817,44466,8891,48912,18995,1,12085.083333333334,18046.67021141842,48912,-2,224109.0,180478.02363722847,1344654,24165.5,144993,2,0.1078292259569318,9.474131431846386
194869,2,3,1,44,-1,1,6,4,7,-1,167669,295115,390260,295156,346390,460624,1878,21592,38258,12294,10151,6688,0,7573.083333333333,11847.943829729455,38258,-1,325869.0,99641.91811883189,1955214,15143.5,90861,2,0.04647112796857711,10.033478901159068
19834,1,2,1,64,4,2,2,6,-1,8,303979,347637,143406,371500,100008,153074,24612,17765,18485,877,5546,21593,1,7408.25,10010.176622953626,24612,-1,236600.66666666666,117801.73494760875,1419604,14813.0,88878,4,0.06260760042937143,71.5742664076044
167818,2,3,3,47,1,4,1,-1,-2,-2,287892,171926,201222,458437,486640,123855,44922,16910,8355,36002,37541,30031,1,14480.166666666666,17748.16036988486,44922,-2,288328.6666666667,152612.68616162505,1729972,28960.166666666668,173761,2,0.10044151003594252,10.308620052614685
113609,1,1,3,20,6,2,8,5,5,3,81812,346940,369751,425401,174998,192150,9522,16853,574,30895,35115,369,1,7779.75,12920.835964546848,35115,2,265175.3333333333,134447.43046955814,1591052,15554.666666666666,93328,0,0.05865804511728174,14.004629914760235
170473,1,4,2,68,-2,1,-1,6,4,0,62459,442103,484256,255009,422933,27670,49129,1563,31056,34719,40558,17428,1,14538.416666666666,19065.16481324147,49129,-2,282405.0,200006.0499814943,1694430,29075.5,174453,4,0.10295674651646691,9.93957987476058
68683,1,2,1,64,4,-1,-1,8,4,4,13338,236058,227735,359508,472683,404935,40384,7605,20306,10716,17179,30371,1,10548.25,13811.058257952049,40384,-1,285709.5,164093.0079372671,1714257,21093.5,126561,4,0.07382848662710793,24.958970924028378
446358,1,4,1,23,3,-1,2,0,1,2,6212,191454,414761,400391,432356,492087,35491,7094,15737,34368,46540,47595,1,15569.333333333334,19681.912482523057,47595,-1,322876.8333333333,185805.0011957877,1937261,31137.5,186825,0,0.09643770250880164,4.340150731017837
300860,2,2,2,26,5,1,4,-1,8,6,439905,125579,487534,246744,33533,412014,33857,49430,49275,29818,5974,20427,1,15733.666666666666,19975.284830525095,49430,-1,290884.8333333333,184961.92995469816,1745309,31463.5,188781,0,0.10816480061690614,5.8010669414152725
342760,1,1,1,68,2,7,7,4,6,4,22544,302102,436736,57713,325153,277487,29351,1108,23307,18306,1513,8148,1,6813.583333333333,10671.180299874248,29351,2,236955.83333333334,162282.51987126237,1421735,13622.166666666666,81733,4,0.05748820982809209,4.147902322312557
396693,1,1,1,28,-2,7,7,2,3,1,365610,439926,113574,218965,60045,147640,36033,8353,37491,21891,15028,26710,1,12127.0,14855.16779379547,37491,-2,224293.33333333334,149404.32231721634,1345760,24251.0,145506,0,0.10812180477937514,3.392447056027224
254236,2,1,1,55,-2,6,6,2,-1,2,435992,162330,4015,421239,2831,98848,21095,48708,8870,28396,39866,14287,1,13436.25,17397.754939411527,48708,-2,187542.5,196287.6838405813,1125255,26870.333333333332,161222,3,0.1432759685581106,4.426025425178079
52590,2,2,1,38,6,5,4,7,-2,2,49028,198117,246040,298320,25891,182031,42264,31412,672,24664,33649,10738,1,11951.75,16279.244907243088,42264,-2,166571.16666666666,108179.94446923453,999427,23899.833333333332,143399,1,0.1434812147359002,19.004126259383835
273182,1,3,1,20,7,0,2,2,-2,8,218150,203312,265680,362229,458074,333484,34817,22533,20878,32091,21810,29520,1,13472.166666666666,14631.218403458304,34817,-2,306821.5,96878.96907327205,1840929,26941.5,161649,0,0.08780838370187671,6.738837112230166
297552,2,2,2,29,3,6,7,1,6,2,481151,280406,100625,92634,454231,223530,38562,3938,33283,9048,12812,45794,1,11955.166666666666,17157.786135180904,45794,1,272096.1666666667,167877.2033307878,1632577,23906.166666666668,143437,0,0.08785925564301846,5.486694762577678
375265,1,3,1,55,7,2,7,2,1,7,417069,114204,142337,482168,112912,467029,39624,33483,25329,27035,2963,41761,1,14185.083333333334,17585.592519592607,41761,1,289286.5,183564.72333294325,1735719,28365.833333333332,170195,3,0.0980544661894592,4.625315443740756
221513,1,2,2,28,2,8,7,1,2,6,244852,411105,382576,202040,273530,427110,4603,6890,44523,22513,16875,9114,1,8712.0,13533.916513035618,44523,1,323535.5,95220.4544659392,1941213,17419.666666666668,104518,0,0.05384159285969451,8.763426977158165
72514,1,2,1,64,-2,0,3,3,0,7,381285,147801,235173,326817,477514,51200,2782,33559,21698,23051,23000,38293,1,11866.166666666666,14898.995675934508,38293,-2,269965.0,156648.352107515,1619790,23730.5,142383,4,0.08790213546195007,22.337617563196936
149050,1,1,3,65,3,2,8,1,1,0,416688,352681,158677,9436,248353,65762,40049,48958,15550,23469,34351,11493,0,14490.416666666666,18055.014042734318,48958,0,208599.5,160125.91943935872,1251597,28978.333333333332,173870,4,0.1389185177016732,8.397162026109378
187910,2,4,3,61,3,7,0,-1,5,3,174013,256607,311313,63659,196788,338119,12969,26598,45802,44073,32298,14535,1,14691.0,18041.42316498845,45802,-1,223416.5,100654.16945114594,1340499,29379.166666666668,176275,4,0.13149953860455585,7.133728912739429
326499,1,4,3,51,0,1,2,6,1,5,446076,292948,326379,391017,241624,115384,29098,10704,20340,40931,47367,46002,1,16204.75,19676.9853341641,47367,0,302238.0,116472.01155470786,1813428,32407.0,194442,3,0.10722344642295849,5.554160962191142
289681,2,3,3,51,5,5,5,-1,6,8,235236,89804,384697,483984,395107,395514,22185,31264,13482,31478,5019,45552,1,12417.333333333334,16214.847193703414,45552,-1,330723.6666666667,142762.06195017873,1984342,24830.0,148980,3,0.07507778397066883,6.850093723762172
184487,2,4,2,25,-2,2,-2,6,6,6,263903,367511,78354,160027,238638,295679,1101,25646,4883,35824,16817,8431,1,7726.5,12074.164473257466,35824,-2,234018.66666666666,102218.26311313779,1404112,15450.333333333334,92702,0,0.06602179883081548,7.610899412925512
493392,2,2,2,67,-2,7,-2,7,3,4,499853,94310,370758,18590,391638,114915,2014,26657,39665,2140,24078,3209,1,8148.333333333333,13770.348687295358,39665,-2,248344.0,196515.5498305414,1490064,16293.833333333334,97763,4,0.06560993353301227,3.020040859999716
306829,2,2,1,57,3,5,4,3,-1,0,421651,56736,299714,180433,215848,239343,41356,23905,41254,37199,33534,14655,1,15993.083333333334,18184.357775838467,41356,-1,235620.83333333334,121791.17942678224,1413725,31983.833333333332,191903,3,0.13574280712293002,4.607533838051137
126241,1,1,3,36,7,6,2,6,7,-2,180885,273339,28785,8734,126002,203038,30383,33687,1664,24308,24772,29088,0,11994.0,14724.99387868371,33687,-2,136797.16666666666,103110.22813167793,820783,23983.666666666668,143902,1,0.1753228319785189,6.5017149736892
59873,2,1,2,29,-2,1,2,6,8,1,5172,354648,388722,96186,163236,436579,26192,28597,17932,15887,45637,43844,0,14842.083333333334,17682.414553645373,45637,-2,240757.16666666666,176420.87659731958,1444543,29681.5,178089,0,0.12328397285499754,24.126785027906955
84900,1,4,1,69,3,4,-2,0,4,3,313087,25017,191540,376236,38911,16081,47217,49349,37493,6988,30433,5941,1,14786.083333333334,20129.6930900974,49349,-2,160145.33333333334,157977.16094760873,960872,29570.166666666668,177421,4,0.1846458217117528,11.317691401515694
130519,2,3,1,46,-2,-1,6,-2,6,0,351956,34697,165190,468544,248690,447921,8655,41293,47319,3760,1983,20747,1,10313.666666666666,17032.471588828277,47319,-2,286166.3333333333,169133.69866548377,1716998,20626.166666666668,123757,2,0.0720775446447392,13.155157486548664
88733,2,4,2,69,3,3,-2,-2,3,-2,325401,401339,224037,43724,74055,326041,12898,13234,18890,2244,5682,13587,1,5544.833333333333,7079.512102261045,18890,-2,232432.83333333334,146082.10972246624,1394597,11089.166666666666,66535,4,0.047709123137330924,15.716779551962441
101417,1,4,3,54,0,5,2,0,0,3,483931,404516,173087,278950,405773,368769,37836,36287,43602,8089,37674,746,1,13687.0,18797.376006434322,43602,0,352504.3333333333,110164.50595662229,2115026,27372.333333333332,164234,3,0.07765105488061251,20.85474821754879
149696,1,4,1,40,5,4,7,2,4,-2,431485,122652,169142,126940,210295,1303,38761,10715,19686,1507,35789,39422,0,12158.333333333334,16700.794419500657,39422,-2,176969.5,143011.9291146721,1061817,24313.333333333332,145880,2,0.13738713921500845,7.093155461688401
94953,1,4,3,44,3,4,6,0,2,6,224415,307614,404038,69529,382501,314119,20244,39117,8974,36632,7674,40664,1,12777.166666666666,16830.099501857505,40664,0,283702.6666666667,122575.68700630098,1702216,25550.833333333332,153305,2,0.09006201328145778,17.926932271566702
449415,2,2,3,47,8,5,1,6,-2,8,31428,221590,62252,109490,477230,294243,47548,7377,172,12430,2945,11061,1,6796.583333333333,13639.72579342037,47548,-2,199372.16666666666,168395.4095507555,1196233,13588.833333333334,81533,2,0.06815812638502018,2.6617558381392215
49314,2,3,3,66,-2,4,5,6,0,-2,238029,316348,485300,288881,424738,268602,46912,23677,16509,18437,28935,7562,0,11836.916666666666,15335.262759454603,46912,-2,336983.0,96856.93926611557,2021898,23672.0,142032,4,0.0702468670526059,41.00048667637992
267010,1,2,1,34,2,2,3,0,2,3,344622,431439,277465,32567,475731,392933,620,39530,18923,41135,31786,7228,1,11602.833333333334,16679.48758659915,41135,0,325792.8333333333,159261.96950988227,1954757,23203.666666666668,139222,1,0.07122215190938248,7.32091307438927
211094,1,3,3,23,5,4,8,0,4,-2,303854,39928,91461,217109,283968,277935,8616,14005,47255,5732,6764,23197,0,8799.0,14113.340394495879,47255,-2,202375.83333333334,110970.94452768555,1214255,17594.833333333332,105569,0,0.08694137557589884,5.75220044148222
491365,1,1,1,48,0,7,0,2,0,4,269068,388992,65607,67613,82662,428548,41010,41855,10303,41779,23680,12324,0,14247.0,17995.446676615422,41855,0,217081.66666666666,167527.82183108173,1302490,28491.833333333332,170951,2,0.13124937619472607,2.6507586010345654
64899,1,4,3,28,3,0,1,-1,3,0,234409,246514,295754,136338,467697,116315,16760,32207,19111,31977,15291,25567,0,11743.25,13275.358040882978,32207,-1,249504.5,126909.3378357164,1497027,23485.5,140913,0,0.0941285628114295,23.067027226566402
204949,2,2,1,46,2,2,-1,3,2,3,146880,282063,316499,95377,434252,402991,4773,19876,1257,17101,46565,19242,1,9068.75,14344.806650523704,46565,-1,279677.0,135692.93210038613,1678062,18135.666666666668,108814,2,0.06484504148233805,8.18770523394509
485040,1,3,3,45,3,4,-2,4,-2,4,138673,326965,26512,441487,432206,89656,39249,21170,38176,5890,10959,10544,1,10499.916666666666,14737.239962750726,39249,-2,242583.16666666666,180837.29578758543,1455499,20998.0,125988,2,0.08656000450698588,3.0007813788491653
434098,1,1,2,38,7,6,5,6,7,-2,250115,461311,121500,354005,346637,406558,22729,46299,45757,4574,36663,37559,1,16134.166666666666,20013.512725307883,46299,-2,323354.3333333333,121281.16901756293,1940126,32263.5,193581,1,0.09977754022156304,4.469327202602939
410365,1,1,3,47,-2,-1,-2,3,3,-2,80301,28359,397730,434231,312458,470231,24620,10889,11891,16775,25906,7518,1,8133.166666666667,9914.963978601721,25906,-2,287218.3333333333,188562.5449824717,1723310,16266.5,97599,2,0.05663461594254276,4.199456581325894
136372,1,4,3,36,4,1,8,0,5,2,170342,14738,24812,191731,7361,167847,9318,34668,21449,7017,576,39945,0,9416.083333333334,14553.901835205152,39945,0,96138.5,88748.1266838912,576831,18828.833333333332,112973,1,0.1958511245057983,4.229834570115347
93734,2,3,1,62,6,4,-2,2,-2,3,161989,89130,427544,156706,374027,264943,33044,35364,6105,13385,25849,28072,1,11819.166666666666,14581.56785330734,35364,-2,245723.16666666666,133676.45832444346,1474339,23636.5,141819,4,0.0961915814476208,15.728967076880012
337635,1,2,1,60,-1,-2,1,1,-1,6,293566,493223,329081,190293,45767,329164,27562,46122,22841,2647,4973,41601,1,12145.833333333334,17582.892986874453,46122,-2,280182.3333333333,150589.75543331847,1681094,24291.0,145746,4,0.08669711509285817,4.979027648185232
465394,2,4,3,61,7,-1,7,2,1,-2,33341,357538,217211,9274,129875,39735,10333,35658,6667,29750,32953,237,1,9634.333333333334,14396.613183367646,35658,-2,131162.33333333334,135230.69848176732,786974,19266.333333333332,115598,4,0.1468892237861138,1.6909844132032408
282813,1,2,2,69,2,6,7,5,-1,1,414834,307320,173216,362352,275745,247040,17016,29223,26167,7263,28276,37459,0,12118.666666666666,14526.949985416342,37459,-1,296751.1666666667,85477.62471294266,1780507,24234.0,145404,4,0.08166437986479039,6.295704228566948
290090,1,1,2,39,7,7,3,5,8,7,281189,23519,9624,174886,225866,180292,29843,45126,36731,37836,521,2575,1,12722.416666666666,18518.47594091486,45126,3,149229.33333333334,109729.14208297934,895376,25438.666666666668,152632,1,0.17046693232768081,3.086545554817172
147189,2,2,1,64,1,4,6,3,6,5,335413,439555,412607,156661,7887,436227,46243,41456,27667,10908,10234,47504,1,15336.416666666666,19726.21495029271,47504,1,298058.3333333333,177663.31295196168,1788350,30668.666666666668,184012,4,0.10289484720546711,12.15002479796622
387051,1,2,2,59,3,7,-2,-2,7,7,351546,406378,71360,299070,411992,438339,46018,35838,12260,39898,38811,35136,1,17331.75,19726.15765988722,46018,-2,329780.8333333333,136094.73338879307,1978685,34660.166666666664,207961,3,0.10510060974834039,5.11220743518267
101651,2,4,3,58,3,4,4,5,5,6,145742,332400,154770,218124,439400,350389,14395,1628,17689,9494,13788,16008,1,6085.75,7476.217226828503,17689,3,273470.8333333333,118650.20358754834,1640825,12167.0,73002,3,0.04449103347398748,16.141749712091947
168602,2,2,1,68,8,3,7,5,5,0,235185,169565,284553,490421,340936,327862,36781,18676,31928,36068,24964,15992,1,13703.083333333334,15514.17053979615,36781,0,308087.0,109336.81011077651,1848522,27401.5,164409,4,0.08894078620644551,10.963820120692732
218463,1,4,3,42,-1,0,8,-1,1,8,478122,35252,122996,178126,270533,366844,38775,31594,29487,16653,15599,43074,0,14599.75,17027.65944053167,43074,-1,241978.83333333334,163181.0822471976,1451873,29197.0,175182,2,0.1206593138655236,6.645853073487749
258729,2,1,1,66,-1,7,2,1,2,-1,383352,290019,248570,306947,480368,182993,40441,26112,6838,29155,46076,45142,0,16147.833333333334,19646.53806576866,46076,-1,315374.8333333333,104446.5628413241,1892249,32294.0,193764,4,0.10239878578342364,7.313633183727709
128780,2,4,1,51,1,0,5,-1,1,1,484778,359847,404671,155825,59978,202259,28538,15965,42247,1933,26828,44578,0,13341.333333333334,17655.51616780192,44578,-1,277893.0,163522.82313487618,1667358,26681.5,160089,3,0.09601357356962571,12.947336542840914
66270,2,4,1,66,-2,-1,4,1,6,-1,373127,47120,235268,495297,368955,276852,525,7221,23759,24762,34808,40437,0,10959.916666666666,15478.359682051898,40437,-2,299436.5,152915.47946332968,1796619,21918.666666666668,131512,4,0.07319971568814913,27.110593028110603
309203,2,3,1,52,6,8,1,7,-1,-2,87800,316883,474488,222555,64180,469014,38083,27649,8118,7434,4173,40951,1,10535.583333333334,15662.243717461157,40951,-2,272486.6666666667,179662.22162009092,1634920,21068.0,126408,3,0.07731754458929041,5.287529551766032
151428,2,2,2,65,4,3,1,4,8,0,32267,143183,423750,317064,190922,361999,5329,14295,6141,24316,2016,28638,0,6729.583333333333,10191.248058624824,28638,0,244864.16666666666,147905.30670319663,1469185,13455.833333333334,80735,4,0.05495223542300326,9.702201706357462
294806,2,1,3,24,4,1,3,6,5,4,288830,382122,166519,63360,292742,275494,5843,11650,48277,7067,12961,1411,1,7269.333333333333,13771.955781972509,48277,1,244844.5,112325.33664627941,1469067,14534.833333333334,87209,0,0.0593635280078721,4.983165200148629
85637,2,4,3,62,0,2,3,5,-1,-2,178906,269807,199981,366512,368543,385206,30281,19947,14076,21854,15456,4338,0,8829.916666666666,10923.91015956477,30281,-2,294825.8333333333,91433.68511750287,1768955,17658.666666666668,105952,4,0.05989524888984746,20.656433550677203
245758,2,1,3,67,8,0,6,6,-2,-1,137728,64518,211663,134605,1858,185445,49176,39274,45429,5531,34384,32477,1,17190.666666666668,20771.26278532361,49176,-2,122636.16666666667,77726.22445845847,735817,34378.5,206271,4,0.28032921229017493,2.994071403563692
270968,1,3,1,53,0,3,2,5,7,-2,403605,263259,313089,224306,130298,365233,12126,24392,20529,10997,28456,20058,1,9714.416666666666,11135.578063603436,28456,-2,283298.3333333333,99363.21224611584,1699790,19426.333333333332,116558,3,0.06857200007055661,6.2730285494734686
35393,1,2,2,59,-2,8,5,-1,0,5,183496,197868,143397,441566,269100,205338,32290,10824,19296,29753,18728,28365,1,11605.916666666666,13335.95075833695,32290,-2,240127.5,106749.20712726629,1440765,23209.333333333332,139256,3,0.09665420800748446,40.70762580056204
